segment,orig_month_back,orig_date,seasoning0,income,score,ltv0,limit,util0,ead0,tenor_m,secured,collateral_type,pit_pd_base,ttc_pd,shock_pd,shock_lgd,shock_ead,stage_ifrs9,ECL_12m_EIR_t,ECL_life_EIR_t,ECL_stage_EIR_t,interest_gross_12m,interest_stage3_12m,vintage
Consumer,59,2020-02-27,59,8288.406479625202,706.8391132404089,0.5422204170457777,69676.8211167721,0.4088082786089788,28484.461299693347,999,0,none,0.065,0.055,0.4805620171497603,1.6334954679672977,0.6001229624636328,Stage3,0.0,45114.35648997436,45114.35648997436,9704.233153075544,9704.233153075544,54
Consumer,19,2023-06-11,19,11132.02167659455,561.3109427710782,0.291227240446486,101103.83884984306,0.1321457065496459,13360.438219694051,999,1,none,0.065,0.055,-0.8747993007830374,-0.6499996211311238,0.8057049682799161,Stage3,0.0,15310.98338345943,15310.98338345943,6237.321010466014,6237.321010466014,18
Consumer,28,2022-09-14,28,7851.301286126862,585.9075325744661,0.6153199756409684,73939.12225293367,0.498160608304789,36833.55811904359,999,0,none,0.065,0.055,0.4603571588346124,0.07568117136128343,-0.587638263329283,Stage3,0.0,13662.646261144226,13662.646261144226,10399.745020259255,10399.745020259255,24
Consumer,43,2021-06-21,43,18645.034796267657,663.5570214708217,0.38060584187673996,103010.68649744849,0.8101010562684571,83449.06593852192,999,0,none,0.065,0.055,-2.1663002423175945,-0.9909084841828083,-1.1073447851604616,Stage3,67762.75143394478,67762.75143394478,67762.75143394478,33842.2424256373,4608.074383060993,42
Consumer,28,2022-09-14,28,6610.793548521464,639.9423633642741,0.627678168198868,101471.62739576398,0.288956620438455,29320.898522670104,999,1,none,0.065,0.055,-0.6136517879056663,-0.030910436579028967,0.24574082129289446,Stage3,35140.96508041962,35140.96508041962,35140.96508041962,13084.244505231285,1677.7831470845824,24
Consumer,44,2021-05-22,44,10856.070361401407,726.9107018511992,0.36620285392622115,37893.17820063604,0.4052551483097345,15356.405551625956,999,0,none,0.065,0.055,-0.20302017368119266,0.34934360147625465,0.531985175142218,Stage3,0.0,12852.31210764644,12852.31210764644,4380.242574252854,4380.242574252854,42
Consumer,26,2022-11-13,26,31088.615834445252,617.4047220597262,0.3900028690547894,106792.34762195952,0.38856239854415064,41495.49073814931,999,0,none,0.065,0.055,0.7683635712224066,-0.8518480185630448,-0.16789102466628472,Stage3,29938.555721874498,29938.555721874498,29938.555721874498,13958.224474828545,3328.8104424718313,24
Consumer,53,2020-08-25,53,23676.82742108914,594.4605406498416,0.9555517467046271,34899.9812694744,0.4020257918526267,14030.692605502287,999,0,none,0.065,0.055,1.2999118579392683,0.8010129636444225,1.371409657679128,Stage2,0.0,0.0,0.0,4538.989339284772,4538.989339284772,48
Consumer,54,2020-07-26,54,8127.17715824476,738.817706274986,0.3653041929805238,16110.594960927965,0.18994028735819368,3060.051036390125,999,0,none,0.065,0.055,0.6130560527602136,0.4388868378917923,0.03840646267507108,Stage3,0.0,2149.6270492684444,2149.6270492684444,1106.5121597306766,1106.5121597306766,54
Consumer,16,2023-09-09,16,13196.095547344945,522.5496841788313,0.6804733092326207,37804.01755604467,0.401983382045261,15196.58683207726,999,1,none,0.065,0.055,-0.1218619072965,0.6983719542171608,-0.9257300851819374,Stage3,0.0,10983.875942113633,10983.875942113633,5307.990320516895,5307.990320516895,12
Consumer,4,2024-09-03,4,12289.041492859167,778.0149817530713,0.4160959646495228,21864.678293067536,0.20302177861655585,4439.0058759373715,999,0,none,0.065,0.055,-0.9800881991309635,0.07414608753848866,0.06860515412436656,Stage2,0.0,0.0,0.0,2141.215373531993,2141.215373531993,0
Consumer,51,2020-10-24,51,17002.104557490784,687.1527994865364,0.6463525786166409,11519.687851273988,0.18294233968895376,2107.4386479984796,999,0,none,0.065,0.055,1.8451959560535864,-0.28277946334097537,0.8913696121236396,Stage3,0.0,5357.324648904074,5357.324648904074,801.0244609527716,801.0244609527716,48
Consumer,44,2021-05-22,44,44562.67146652089,698.8445802788649,0.4954009724499259,28966.26352525422,0.4500453016725322,13036.130806549101,999,0,none,0.065,0.055,-0.23648516244997606,0.2960897286459635,-0.08599695575919152,Stage3,22554.35080226685,22554.35080226685,22554.35080226685,7642.036658177274,3405.8020870842493,42
Consumer,12,2024-01-07,12,13254.71503305017,700.7933399409278,0.061137662673653614,51785.68923515262,0.37770310076427493,19559.615399332277,999,0,none,0.065,0.055,-0.6313229328140935,-0.6391360381848226,-0.07600624841782458,Stage3,14165.465959412895,14165.465959412895,14165.465959412895,8326.710214441966,1025.9925489438199,12
Consumer,41,2021-08-20,41,5360.053388240662,725.2990048270834,0.48553291023638695,39776.197853225836,0.14010192297388882,5572.721807826808,999,0,none,0.065,0.055,0.21283612048293432,-0.6166664843801944,-1.1393819978183586,Stage3,0.0,20415.782657560703,20415.782657560703,2912.66926302344,2912.66926302344,36
Consumer,14,2023-11-08,14,16456.288007615658,483.4195653554389,0.6933984700858172,25463.396650368046,0.4566269025322095,11627.2719404066,999,0,none,0.065,0.055,0.4887763455476126,0.45644874791476747,0.38142124131105004,Stage2,0.0,0.0,0.0,4084.2821439431,4084.2821439431,12
Consumer,14,2023-11-08,14,4104.309220175325,743.200665482,1.0001665863548979,43600.41454212804,0.20359110115188148,8876.656407310355,999,0,none,0.065,0.055,-0.2628779968594242,-1.0880527496667969,0.10532419548656508,Stage3,0.0,9127.848294145082,9127.848294145082,3719.5029624963145,3719.5029624963145,12
Consumer,17,2023-08-10,17,8331.07071763483,724.9371814853371,0.8422966358533343,77204.34679298244,0.35393441627561906,27325.275416114702,999,0,none,0.065,0.055,-1.0215497102374862,-0.6902579307248338,-1.2125946573602908,Stage3,18984.155333708117,18984.155333708117,18984.155333708117,9135.801673882337,728.6740110963921,12
Consumer,49,2020-12-23,49,6603.4822476430345,692.0432078518522,0.5432438003161818,53219.47974916082,0.2664366001494373,14179.617246088237,999,0,none,0.065,0.055,0.04837742329472154,0.12426162470841973,-0.15701563316441677,Stage3,18922.50423482477,18922.50423482477,18922.50423482477,6784.541151736118,3481.779864973502,48
Consumer,1,2024-12-02,1,15610.276476377174,734.5769845982674,0.5201957062123427,78400.02843334286,0.43035204596078724,33739.61263967299,999,0,none,0.065,0.055,0.5414934951307783,0.43051541890520945,-0.13751650042819447,Stage3,30076.769186547943,30076.769186547943,30076.769186547943,11929.992239732132,1762.9876632888513,0
Consumer,22,2023-03-13,22,12833.808259905925,615.4140828853253,0.5347534073580787,47359.34260674517,0.05415054261487342,2564.534100038945,999,1,none,0.065,0.055,-2.1729383042923023,-3.406262760408866,-0.32075734256899374,Stage3,5507.2747027211,5507.2747027211,5507.2747027211,2716.5662963838736,507.91482548209694,18
Consumer,42,2021-07-21,42,9896.636595509604,625.9794899723155,0.46672183095407543,80297.45693042754,0.8270295480483808,66408.3695146058,999,1,none,0.065,0.055,1.6784366634396488,1.0149075525986724,0.2720392861208807,Stage3,70226.9768158226,70226.9768158226,70226.9768158226,28511.062331826062,5711.07792216659,42
Consumer,12,2024-01-07,12,22017.060782833138,652.6840413741712,0.44136764202876305,60918.319915282795,0.3473343559265946,21159.025411904993,999,0,none,0.065,0.055,-1.320252704158759,-0.8112782030786001,0.2982636281322815,Stage3,17620.56618325892,17620.56618325892,17620.56618325892,8859.482145396196,3234.461368173571,12
Consumer,42,2021-07-21,42,14525.378204655304,762.110951125761,0.28412848219878356,101292.8070157648,0.5744970748258033,58192.42133145148,999,1,none,0.065,0.055,1.280282440475704,-0.19882802534564561,-0.6858408804322255,Stage3,0.0,40772.57332894168,40772.57332894168,19913.25767631768,19913.25767631768,42
Consumer,3,2024-10-03,3,14692.07485967229,784.7357950645874,0.7165390348371262,17833.24779711919,0.5803143014843684,10348.888738582875,999,0,none,0.065,0.055,-0.3179238166426466,-0.01742512774242381,-1.1488317243659738,Stage3,8788.99302992326,8788.99302992326,8788.99302992326,4055.7957877519784,0.0,0
Consumer,46,2021-03-23,46,7954.729488259728,662.0760611288174,0.44408189468701054,111251.24217991164,0.17381316567194843,19336.93058822704,999,0,none,0.065,0.055,-0.07638461320084779,1.302367671725556,-0.5846272197728147,Stage3,0.0,21346.468994762236,21346.468994762236,9134.10697324967,9134.10697324967,42
Consumer,53,2020-08-25,53,7060.584646283185,716.8566623808989,0.5245810074126026,34659.82526074751,0.31695598807830017,10985.639162141453,999,0,none,0.065,0.055,0.5171622779159192,0.35813409940668356,-0.020739890128666255,Stage3,0.0,10537.000105813377,10537.000105813377,4055.0836661108046,4055.0836661108046,48
Consumer,54,2020-07-26,54,17072.287247200235,630.9562234543672,0.42715735310707625,71093.67072109442,0.2443635177677924,17372.699468431736,999,0,none,0.065,0.055,-0.6717655877067025,-0.6249361788255349,0.9120736204410939,Stage3,0.0,15671.755219975475,15671.755219975475,7306.798492900601,7306.798492900601,54
Consumer,24,2023-01-12,24,5833.079885863421,593.6718929353495,0.4394278986394017,27884.915005531686,0.5578948066346803,15556.849265035595,999,1,none,0.065,0.055,0.9034109218531383,0.506439274219124,-0.9936446809656564,Stage3,14265.40335275256,14265.40335275256,14265.40335275256,5736.957562513493,414.84931373428253,24
Consumer,10,2024-03-07,10,27323.929422147066,721.8142785313753,0.7108839158759898,23574.12889473359,0.4436370397081558,10458.356756558109,999,0,none,0.065,0.055,-1.3130990291194666,-1.1087289387260755,-2.189062418390236,Stage3,18778.472785257392,18778.472785257392,18778.472785257392,5406.411305530986,3588.6448082636166,6
Consumer,49,2020-12-23,49,10425.83575165426,700.1960400896336,0.5511280189104713,53502.33590081029,0.12684483376867373,6786.494903574026,999,1,none,0.065,0.055,-3.0342009630338027,1.3501585928667053,1.1154153867228034,Stage3,0.0,11057.175818912934,11057.175818912934,3691.65201088525,3691.65201088525,48
Consumer,47,2021-02-21,47,14164.524618669935,511.3038523996325,0.2714405718610335,44018.88213847513,0.6428994339338099,28299.714409224754,999,1,none,0.065,0.055,-0.7023456485288742,-0.46271674107681365,0.05998806755626919,Stage2,0.0,0.0,0.0,10083.732375937632,10083.732375937632,42
Consumer,41,2021-08-20,41,11330.853364536284,606.5261910519397,0.4707894388252771,59019.42579018028,0.12424734891059559,7333.007188655533,999,0,none,0.065,0.055,0.7188750905676408,0.37088009925160303,0.4749434998935691,Stage3,0.0,838.5080231237805,838.5080231237805,1139.231631948483,1099.220746351969,36
Consumer,11,2024-02-06,11,13876.804511730816,679.7530698163546,0.5085461013946276,21624.822777469966,0.08514721211218206,1841.2933719215812,999,0,none,0.065,0.055,-0.29152588318798694,-0.5089693764929552,-0.5564795985592392,Stage3,0.0,2222.0410409075266,2222.0410409075266,459.15152792465284,459.15152792465284,6
Consumer,12,2024-01-07,12,10876.319513015073,581.6634907859128,0.3540950956757378,18306.980914542335,0.4252664296282455,7785.344410799851,999,0,none,0.065,0.055,-0.6919194759248575,0.019647521252015923,0.1681592427360458,Stage3,6865.914040156375,6865.914040156375,6865.914040156375,3067.4538937405446,1060.1320392740379,12
Consumer,8,2024-05-06,8,9890.303521139356,588.5352370195878,0.5915853044351063,91898.15309143845,0.3103166719085882,28517.529021881113,999,0,none,0.065,0.055,0.2191313657767517,0.08697074121535157,-0.0985033843871363,Stage3,0.0,15920.933542370414,15920.933542370414,8226.22669413209,8226.22669413209,6
Consumer,58,2020-03-28,58,11493.337860958562,602.183597777848,0.22380531061751158,53124.778807203365,0.31026671762049135,16482.85074482563,999,0,none,0.065,0.055,-0.2830351114032696,0.31932867766904477,-0.12232119361066397,Stage3,0.0,13167.247524544617,13167.247524544617,6255.667369223725,6255.667369223725,54
Consumer,52,2020-09-24,52,13867.906009390266,612.4933296320979,0.595371561522796,92565.18289485884,0.2152994898540344,19929.2366555085,999,1,none,0.065,0.055,-0.05215348031692698,-0.7239695770182064,-1.2510479397967538,Stage3,17097.453673930002,17097.453673930002,17097.453673930002,7667.928569692207,3935.2704698545845,48
Consumer,44,2021-05-22,44,6945.886548325447,665.936368891374,0.20546505478309568,111392.38880109873,0.2503978683588741,27892.416707198045,999,1,none,0.065,0.055,-0.1303011157915747,0.42413188131002455,0.6055479722172182,Stage2,0.0,0.0,0.0,8565.58169914241,8565.58169914241,42
Consumer,37,2021-12-18,37,8145.932827154316,642.8887055696532,0.6057106786211288,110794.80329849554,0.3575641556827849,39616.25029546679,999,0,none,0.065,0.055,0.1026579717442966,-0.8970365268358332,0.8635200206991912,Stage3,0.0,25204.07958993144,25204.07958993144,15515.567952978163,15515.567952978163,36
Consumer,5,2024-08-04,5,4817.890024233003,708.00186600662,0.7138448026803227,83282.86040070372,0.5239970036231522,43639.96930313402,999,0,none,0.065,0.055,-0.22870773416406043,-0.4915551392938064,-0.06228074366599459,Stage3,0.0,17172.121461430106,17172.121461430106,16427.394374553893,16427.394374553893,0
Consumer,42,2021-07-21,42,8631.285768948725,758.2714257223215,0.6505674800219052,89353.51508213027,0.3449963553156316,30826.637037975263,999,0,none,0.065,0.055,0.8989505390644567,-0.06366072594028437,-1.625688036758121,Stage3,0.0,18999.083572511012,18999.083572511012,8623.53366750647,8623.53366750647,42
Consumer,50,2020-11-23,50,18852.01003863794,552.1757797646885,0.14367925500524914,25076.647324735048,0.28776745259538666,7216.242920271922,999,0,none,0.065,0.055,-0.3043235097105759,0.08132084444463175,-0.13546229124288853,Stage2,0.0,0.0,0.0,1637.4622184715001,1637.4622184715001,48
Consumer,58,2020-03-28,58,8609.82226970947,469.05221094051234,0.6692175784178609,118750.11363207987,0.7737526487592287,91883.21496328119,999,1,none,0.065,0.055,1.3213354861278883,-0.1663221241290627,1.1859294484081155,Stage3,82271.51183079593,82271.51183079593,82271.51183079593,35645.19274708757,0.0,54
Consumer,42,2021-07-21,42,6754.354608227286,639.7023383019358,0.09141791848471892,118963.77463737776,0.3083198324246872,36678.89106080456,999,0,none,0.065,0.055,-0.22365130323776725,0.011004251528507262,-2.181987374439803,Stage3,39416.07206325236,39416.07206325236,39416.07206325236,14716.688830625873,978.1037616214551,42
Consumer,9,2024-04-06,9,8522.274114974422,685.254162977174,0.6286705778520211,40259.90856239143,0.26925004495674865,10839.982190378481,999,1,none,0.065,0.055,-0.6781924458471063,-0.5556326613875199,0.31841040815629784,Stage3,0.0,5765.598202812233,5765.598202812233,5224.180518922001,5224.180518922001,6
Consumer,22,2023-03-13,22,8718.841685791782,573.7218351430374,0.30675396860960435,88760.43394220785,0.14638871934108721,12993.526252958976,999,0,none,0.065,0.055,-0.8124907913774433,0.0589510083092933,-0.3251627191761105,Stage3,0.0,827.5645501042992,827.5645501042992,2115.942086582021,2115.942086582021,18
Consumer,14,2023-11-08,14,14021.47368584099,582.3730880824145,0.48951256850068153,11289.518106094074,0.4612649405434617,5207.458897971817,999,0,none,0.065,0.055,-0.4212476374367028,0.7703361075691539,0.0028904422669778764,Stage3,0.0,3885.84103761614,3885.84103761614,1741.5564213772238,1741.5564213772238,12
Consumer,44,2021-05-22,44,18215.240222483393,630.0431867302873,0.4546024622308737,114556.1386498712,0.10061065244240464,11525.567850846108,999,0,none,0.065,0.055,-1.2356128633688213,-2.2924672970671467,0.28238193671368467,Stage3,0.0,15524.271888986548,15524.271888986548,6717.244569094878,6717.244569094878,42
Consumer,22,2023-03-13,22,6568.761237205106,727.1063054165642,0.46953269362795663,92185.11305406508,0.4654334911776478,42906.03900335966,999,0,none,0.065,0.055,0.5997444431787085,0.77996876994221,-0.14438559405157486,Stage3,0.0,15797.288149072465,15797.288149072465,14319.94569863843,14319.94569863843,18
Consumer,39,2021-10-19,39,8659.277444337644,655.0725472680703,0.6392608526896668,78629.10143467851,0.44572783722017095,35047.17932504469,999,0,none,0.065,0.055,-0.12056320367286318,0.58389407830907,-1.7710458195869028,Stage2,0.0,0.0,0.0,13044.723459762397,13044.723459762397,36
Consumer,36,2022-01-17,36,23485.96242129463,733.8371411359275,0.5739454679151252,81793.64033671486,0.23373814164595738,19118.293490761553,999,0,none,0.065,0.055,-0.28158037655673646,2.183137719811866,0.055500244320541944,Stage3,0.0,13524.832119396793,13524.832119396793,7525.399244794305,7525.399244794305,36
Consumer,33,2022-04-17,33,47477.69542243811,583.9541240804625,0.6053541352234466,38755.12496107586,0.16036460966856134,6214.950487039248,999,1,none,0.065,0.055,-0.017017804054428026,0.4244876506803952,-0.46614792599938315,Stage3,0.0,14228.702661538762,14228.702661538762,3648.1397348647656,3648.1397348647656,30
Consumer,15,2023-10-09,15,5584.328540005034,587.497631868612,0.8870575329519397,65499.27786536488,0.220570382174272,14447.200750902366,999,0,none,0.065,0.055,-0.06138773281507942,-0.14787822225047514,0.2739036120194874,Stage3,0.0,17440.356619890743,17440.356619890743,5750.224445363645,5750.224445363645,12
Consumer,44,2021-05-22,44,10183.260078633968,690.783909062033,0.5526113991016008,101877.96804771824,0.3847806135451445,39200.66705213365,999,0,none,0.065,0.055,-0.7126457929189429,-1.402205961656727,-0.6019682122112759,Stage3,0.0,37054.275639153595,37054.275639153595,11360.473876646482,11360.473876646482,42
Consumer,50,2020-11-23,50,12431.196161179305,650.1443988556082,0.5441175437722248,56822.579987567064,0.07542735860293086,4285.977117465944,999,0,none,0.065,0.055,-0.6677320874451406,-1.2061517386313896,-0.30953773037387866,Stage3,4677.16070281438,4677.16070281438,4677.16070281438,2256.8150462045787,653.0971154065505,48
Consumer,40,2021-09-19,40,8927.704196523817,731.8091220662169,0.5891419375417164,102172.1999362004,0.3703276585206226,37837.191568274,999,0,none,0.065,0.055,-0.2644712551981155,-0.41599102971770713,-0.8938276015940957,Stage3,0.0,18330.651813068125,18330.651813068125,12613.453970092116,12613.453970092116,36
Consumer,46,2021-03-23,46,17732.073589078915,556.6566558754109,0.6459752351017832,111897.45568727622,0.6026620505668192,67436.35009770367,999,1,none,0.065,0.055,0.6804289992588234,1.220782268904603,1.304849308048616,Stage3,0.0,52362.711313858534,52362.711313858534,22663.125072220246,22663.125072220246,42
Consumer,31,2022-06-16,31,23722.22065523969,599.8399269508755,1.0199773620162518,53773.44450954507,0.65932433154487,35454.140356120966,999,1,none,0.065,0.055,0.4128017980575756,-0.154811334712484,0.1355213943739124,Stage3,0.0,19327.034385059702,19327.034385059702,12393.550326364977,12393.550326364977,30
Consumer,37,2021-12-18,37,24910.470670547587,642.239149843883,0.5068233528025087,54608.40254410293,0.2773796125021682,15147.257537045687,999,0,none,0.065,0.055,0.0010096474358794565,-0.7237959234662728,-0.48404488608936214,Stage3,0.0,2884.9916030581107,2884.9916030581107,5024.709796674345,5024.709796674345,36
Consumer,39,2021-10-19,39,16577.338418761636,599.5311313931466,0.4756645173937562,118235.74688421999,0.04755057145605305,5622.177330877904,999,1,none,0.065,0.055,0.8073104057618248,0.26910436201537213,0.09519583407594968,Stage3,16148.339885963456,16148.339885963456,16148.339885963456,5056.337940420629,1023.2952632833385,36
Consumer,55,2020-06-26,55,13558.565553531464,666.7957918189518,0.789620258592209,83821.90186642716,0.5090056569821587,42665.82222901479,999,0,none,0.065,0.055,0.9996253841838213,0.4585528597166817,0.23564319954399437,Stage3,0.0,16595.211103643567,16595.211103643567,12740.31364895872,12740.31364895872,54
Consumer,45,2021-04-22,45,21174.949629023682,633.2836899074194,0.6138110988227817,116630.59545348013,0.17571232833044112,20493.433481696753,999,0,none,0.065,0.055,-0.05177691565114787,0.03266262971567081,-0.7209159575352809,Stage3,0.0,33156.47035966645,33156.47035966645,5559.296950301053,5559.296950301053,42
Consumer,4,2024-09-03,4,2428.2498545261114,672.7101059074507,0.6249978986582999,109670.59149460004,0.5368655459413295,58878.36197645698,999,0,none,0.065,0.055,-1.9260201311736094,-1.7393343695300483,-0.4602166717008725,Stage3,60816.694427162685,60816.694427162685,60816.694427162685,24986.946985541217,11500.297013456715,0
Consumer,16,2023-09-09,16,10078.892588758044,667.1419138320223,0.6540428577729037,42441.14324654766,0.5771806417787125,24496.20629686465,999,0,none,0.065,0.055,-1.5759186321075476,-0.30427816931404494,-0.6467771140716069,Stage3,0.0,35369.364252260515,35369.364252260515,8679.498595737354,8679.498595737354,12
Consumer,21,2023-04-12,21,7707.465981749453,629.0204280237673,0.5183478171859262,51526.95317341434,0.317857479008373,16378.227436683968,999,0,none,0.065,0.055,1.3063081347436232,0.13127529945168576,0.4658605390718705,Stage3,0.0,11855.981148304183,11855.981148304183,5376.576847711074,5376.576847711074,18
Consumer,38,2021-11-18,38,8090.618131643057,731.785769643338,0.23374481179731882,68199.74183943187,0.6801155617446605,46383.70573196603,999,0,none,0.065,0.055,0.059338382213180475,0.30062140539502386,0.44094930099546853,Stage3,0.0,36640.72010062856,36640.72010062856,16172.788305071907,14778.863105190927,36
Consumer,40,2021-09-19,40,12113.32397996789,465.46227593590834,0.6977482826956402,55247.90119935676,0.8199920615672806,45302.84040172598,999,0,none,0.065,0.055,-2.5667346223641774,0.78672314816843,-2.0423776635980526,Stage3,0.0,28387.341170422915,28387.341170422915,15278.944539299375,15278.944539299375,36
Consumer,47,2021-02-21,47,8675.411033203996,641.7824478638836,1.0392199658895256,53307.21298693747,0.10195274316138345,5434.8165943064,999,1,none,0.065,0.055,-0.05606128352158109,-1.6171131598190753,0.830052230623877,Stage3,0.0,4781.675501966959,4781.675501966959,2882.3313316483086,2882.3313316483086,42
Consumer,17,2023-08-10,17,34530.864419489844,685.8060244164723,0.665258511266225,49482.575493454264,0.5854862383635667,28971.366990203747,999,1,none,0.065,0.055,0.33457385047838134,-0.1639319069123705,-0.606791533381431,Stage3,0.0,19404.954802157867,19404.954802157867,9383.458444791419,8540.647682698367,12
Consumer,27,2022-10-14,27,11406.98169003059,514.3168278440578,0.14888229049505458,44725.69527152395,0.35862618504194044,16039.80546857499,999,0,none,0.065,0.055,-0.40910127499144394,-0.4183087921265469,-0.5809756583978116,Stage3,0.0,13714.732184624547,13714.732184624547,5599.244578292519,5599.244578292519,24
Consumer,12,2024-01-07,12,8183.047973369938,598.7346940446,0.5619233029408542,23431.955930286353,0.5591517271939498,13102.018629952128,999,0,none,0.065,0.055,0.4816810961766245,-0.7609311711616437,0.6805323989614198,Stage3,0.0,10192.492754611925,10192.492754611925,4013.223143332024,4013.223143332024,12
Consumer,49,2020-12-23,49,13309.360172377466,790.6198327944434,0.39295198544325893,96468.69155874287,0.2541307088070575,24515.65696351273,999,0,none,0.065,0.055,1.9562312449684476,0.3400180723920878,-1.286051791952726,Stage3,0.0,22091.813436627024,22091.813436627024,8069.789209526492,8069.789209526492,48
Consumer,41,2021-08-20,41,10942.783798479395,587.2738443891767,0.39852040576580183,64416.758863524396,0.6242559742080688,40212.54655967567,999,1,none,0.065,0.055,-0.1372117553468676,0.7632700341447082,0.4652153045328037,Stage3,35090.27705536579,35090.27705536579,35090.27705536579,14124.132697567422,8690.268633915866,36
Consumer,0,2025-01-01,0,52544.96762773198,607.8298662536534,0.8625329813577376,66623.8847389713,0.5595746104624093,37281.034350302325,999,0,none,0.065,0.055,0.26475105981926583,-0.7019593797445615,0.38354225514228235,Stage3,20073.679712994755,20073.679712994755,20073.679712994755,12930.123923856474,2829.89882029031,0
Consumer,52,2020-09-24,52,16793.04047122732,595.5814647812364,0.6115900351777731,92522.31003553885,0.1595999941558048,14766.560140953561,999,1,none,0.065,0.055,1.4643571343024562,1.1186593801159397,0.0591308940136868,Stage3,16567.87130390067,16567.87130390067,16567.87130390067,5582.832730655896,3004.664659596904,48
Consumer,49,2020-12-23,49,5907.319171639054,657.9360287883786,0.664226737262461,116738.18942302023,0.07764689884779521,9064.35838580401,999,0,none,0.065,0.055,0.4852335835290227,-1.1828538582851436,0.41976794544597945,Stage2,0.0,0.0,0.0,1770.8166812616753,1770.8166812616753,48
Consumer,18,2023-07-11,18,5473.184438782541,693.2924426679712,0.23856019564185865,79179.07171327935,0.6561622121434562,51954.31485085074,999,0,none,0.065,0.055,0.29092285420045133,0.5742159676725693,-0.14907513113357393,Stage2,0.0,0.0,0.0,18385.89751841423,18385.89751841423,18
Consumer,33,2022-04-17,33,18054.06305284133,694.7350282774763,0.3776094650209769,10525.55000750156,0.12799053220786855,1347.1707472406595,999,0,none,0.065,0.055,1.2183224767174226,-0.12920288890967263,-0.3346795675245365,Stage3,0.0,1299.739299053747,1299.739299053747,592.1876956965293,592.1876956965293,30
Consumer,58,2020-03-28,58,8189.023409395955,715.7621288606817,0.16872415475683344,16464.60582319885,0.12230558569985042,2013.7132585235033,999,1,none,0.065,0.055,3.5930848417269186,1.6810815238857804,1.3665693572169357,Stage3,0.0,6597.184791318892,6597.184791318892,989.2421476213678,776.57439202652,54
Consumer,3,2024-10-03,3,12296.07197578756,615.8044715165306,0.4127042508083197,20313.134486461848,0.27458317986867914,5577.645060392822,999,0,none,0.065,0.055,-0.426959099922294,-0.8587378487221211,0.16809710226584015,Stage2,0.0,0.0,0.0,1459.8924619023433,1459.8924619023433,0
Consumer,42,2021-07-21,42,10312.420056949542,591.2532879926305,0.7677596238216471,26664.092996757747,0.05693069101408581,1518.0052395692646,999,0,none,0.065,0.055,-0.047108444464866436,0.49461991560888147,0.43792381517104656,Stage3,0.0,3591.707053736187,3591.707053736187,644.6066277092448,644.6066277092448,42
Consumer,2,2024-11-02,2,14486.600411620122,617.8137371464277,0.3308313241959574,51191.530822073604,0.17003589915954198,8704.397972684692,999,1,none,0.065,0.055,-0.98121847238577,-0.08808224118457886,-2.0923456700411895,Stage2,0.0,0.0,0.0,3275.3433302292715,3275.3433302292715,0
Consumer,40,2021-09-19,40,10199.338635114424,539.3937414209214,0.5330231958099046,61750.3895044955,0.18192437026340927,11233.90072412558,999,0,none,0.065,0.055,-0.4501380334695457,-0.39844936789545804,-0.013141054823117016,Stage3,0.0,19130.784610702176,19130.784610702176,5519.65184129113,5519.65184129113,36
Consumer,9,2024-04-06,9,7788.944785028956,600.0620102276024,0.2508653897211174,44254.217635001594,0.6632940290598969,29353.558318013747,999,0,none,0.065,0.055,1.6365815636297785,-0.7784855425301761,0.4890058176796487,Stage2,0.0,0.0,0.0,8004.045588731384,8004.045588731384,6
Consumer,27,2022-10-14,27,14887.12258963224,589.5792150836733,0.5538233248347333,8714.365237669961,0.2311071716909492,2013.952303159831,999,1,vehicle,0.065,0.055,-0.3755640069880824,-0.8019081099827065,-0.5099822563692893,Stage3,0.0,1383.2044656499972,1383.2044656499972,640.0953423047354,640.0953423047354,24
Consumer,33,2022-04-17,33,8598.419108166347,648.6859761470419,0.5586886960441633,75923.84986291818,0.34242351115674874,25998.111250598282,999,0,none,0.065,0.055,-0.5604781467361839,1.391269991131182,0.650411406829058,Stage3,30355.86394837884,30355.86394837884,30355.86394837884,10820.193845931763,2176.301192975138,30
Consumer,38,2021-11-18,38,2798.150076026926,584.4707187530548,0.27700088226469144,94293.86035692546,0.2717046471810578,25620.080059618365,999,1,none,0.065,0.055,0.4864801139591162,0.6456675044138885,0.29488512156592056,Stage3,0.0,4622.039207407135,4622.039207407135,7808.732554572315,7808.732554572315,36
Consumer,46,2021-03-23,46,12412.078104671546,622.9326152068086,0.7940259931993642,57147.79515757695,0.2269382836596957,12969.022547996383,999,0,none,0.065,0.055,1.4607419630732705,-1.5796124155977984,-1.0509844618271906,Stage3,0.0,25478.172092952405,25478.172092952405,5141.38051745516,5141.38051745516,42
Consumer,58,2020-03-28,58,13497.66768757907,696.7417854682229,0.18520367240884966,86467.00832752409,0.4047583313144469,34998.242004401036,999,0,none,0.065,0.055,0.4341362536632977,1.5516124427719584,-0.6389196875099298,Stage2,0.0,0.0,0.0,11958.935820861001,11958.935820861001,54
Consumer,18,2023-07-11,18,19320.23378130225,651.368167545244,0.6638792357983148,21188.530441024508,0.7127991092718721,15103.165625142216,999,1,none,0.065,0.055,-0.05728546764020782,1.4328399790454156,1.2258420250458406,Stage3,16561.016406540424,16561.016406540424,16561.016406540424,6211.772956937692,4141.732342077732,18
